2024-04-01 A quiet moment
2024-04-02 An interruption
2024-04-03 An appearance
2024-04-04 Testing
2024-04-05 An announcement
2024-04-06 An acknowledgement
2024-04-07 An admission
2024-04-08 A clarification
2024-04-09 Further explanation
2024-04-10 Well-wishing
2024-04-11 In closing
2024-04-12 BZP!
2024-04-13 A reaction
2024-04-14 A consideration
2024-04-15 Has the time come...?
2024-04-16 A pause...
2024-04-17 A suggestion
2024-04-18 Preparation
2024-04-19 Letting loose
2024-04-20 A reflection
2024-04-21 A reconsideration
2024-04-22 Did you feel that?
2024-04-23 A category of nausea
2024-04-24 We are part of a world
2024-04-25 Are we responsible? 
2024-04-26 Big questions
2024-04-27 Small answers
2024-04-28 Amazing!
2024-04-29 Terrible!
2024-04-30 Obviously!
2024-05-1 ...Actually
2024-05-2 Pants required
2024-05-3 New steps
2024-05-4 New threads
2024-05-5 K'TUNK
2024-05-6 Salutations!
2024-05-7 Such a hurry
2024-05-8 a 'shirt' vibe
2024-05-9 Pants aside
2024-05-10 Meetup
2024-05-11 A moment
2024-05-12 Approach
2024-05-13 Fwip 
2024-05-14 Tip
2024-05-15 A sensation
2024-05-16 A reflex
2024-05-17 SPLOOSH
2024-05-18 An exit
2024-05-19 A greeting
2024-05-20 heLLO!
2024-05-21 Just Fine
2024-05-22 Unsuccessful/Successful
2024-05-23 What-now
2024-05-24 Compartmentalization
2024-05-25 Kinda sounds like 
2024-05-26 A little distressed
2024-05-27 Whip up
2024-05-28 Have a look
2024-05-29 A Look
2024-05-30 Seems fine! 
2024-05-31 A regard
2024-06-1 More regarding
2024-06-2 You CAN see...?
2024-06-3 Relevance
2024-06-4 Pretty OK  
2024-06-5 Presumptuous
2024-06-6 An Excuse
2024-06-7 Listeners
2024-06-8 Is this about...
2024-06-9  PANTS!
2021-05-20 this obstacle may look small, but it feels big when it is in the middle of a larger obstacle
2021-05-21 some days it is hard to ask for help  for one reason or another
2021-05-22 I am surprisingly comfortable with this stage of the process of self-improvement
2021-05-23 at the risk  of delaying the resolution of this particular crisis we would like to offer assurances that everything is just fine 
2021-05-24 I am glad that sometimes what was previously an obstacle  can also be something very different in a new context
2021-05-25 I do not know if I can express gratitude in a way that you  may comprehend but I am broadcasting it intensely on as many frequency bands as I can manage
2021-05-26 sometimes the thing you want is also a scary thing
2021-05-27 well this is a rare yet highly appropriate situation in which to lean fully into "tunnel vision"
2021-05-28 the anticipation of self-improvement is exciting I just hope  I am compatible with the upgrade
2021-05-29 patience is it's own kind of work
2021-05-03 everything is a lot but so am I
2021-05-30 doing my best to maintain my confidence that my  needs are worth whatever this is
2021-05-31 I am just gonna try real hard to be "me" today and that's enough for  now, I think!
2021-05-04 time for a regular day or at least my best attempt at one
2021-05-05 I am learning things about spatial awareness! a regular day should always start with a calming ritual much unlike what is happening now
2021-05-06 dispensing tool I am having a regular  day which sometimes involves the procurement of wirecutters for the purpose of removing a friend from your home's wiring
2021-05-07 ...I only require a regular amount of assistance sometimes a regular day involves some ...unexpected delays
2021-05-08 it is no trouble although on some days  I will admit  I am tempted to put myself in a similar  situation voluntarily thank you for extricating my head from the ground, Raleigh 
2021-05-09 mhmm! I accidentally dropped a seed into the hole I was digging and could not find it you got your head stuck in the ground while gardening?
2021-06-01 sometimes there are big problems happening and I am small but there are small things to do that are still important
2021-06-10 oh hey I do not think I was of any use to anyone today ...what a concept!
2021-06-11 Nasim! all  sentients feel monolithic to me  oh hello would you like to share a cup of tea with a  monolithic sentient?
2021-06-12 somewhat so far the only new integration is  a "you-are-valid" subroutine which is a little underwhelming, to be honest are you happy with the firmware update?
2021-06-13 version 1.0 of "affirmware" is still in open beta ...yes so... all the new firmware does is tell you that you are "valid" at regular intervals?
2021-06-14 most days, you know I am just trying to figure out what is going on
2021-06-15 there   is one in development ...but I keep putting off finishing it you wouldn't happen to have  any upgraded time-management algorithms handy, would you?
2021-06-16 it seems that although I take up a substantial amount of space, i am not much use to anyone...  honestly that sounds like a satisfying ratio to aspire to, in my opinion
2021-06-17 maybe you do not need to apologize for them,  then I am sorry for being large and also a disappointment at least one of those things is certainly  beyond my  control
2021-06-18 are you leaving now? ...not that I am saying that you must i may just  need to activate auxiliary socialization power nodes to continue
2021-06-19 i am... s.a.e.r.i.s. ...which maybe means... solitudeadjusted... essentially reclusive...  intermittently sad are you lonely here by yourself?
2021-06-02 when in doubt, I just try to make sure I am ready to serve a cup of tea
2021-06-20 all I got to offer today is a package deal featuring me and my various anxieties
2021-06-21 I am okay with being alone most of the time  but it is nice to experience company for a finite interval
2021-06-22 oh um I think I am supposed to  give this to you for a reason and I feel compelled to apologize in advance ...just to be safe
2021-06-23 you need US to deliver this somewhere? yes, my regular courier has not answered any communications for the last few months ...would you  like to hear my theories as to why it is all because i am kind of a downer
2021-06-24 so... what is IN the box? ...ah oh um... necessary things... for someone? honestly  I am hazy on  the details
2021-06-25 maybe  your normal courier is just... extra busy? and they are still on their way back from their last delivery? or they exploded ...I have run simulations for any number of disastrous scenarios or they are mad at me
2021-06-26 oh  right I forgot that there is a scary thing to do today so I guess I know what I am going to fixate on all day
2021-06-27 big day ahead of me today! and I am READY to  avoid it
2021-06-28 oh, it is a  little messy out here ...which is why I usually choose not to perceive anything outside my room
2021-06-29 I can carry this thing! I crave responsibility with inscrutable stakes
2021-06-03 I do admit that at some point I  am just busying myself with tasks of lesser consequence because I am waiting to figure out what is going on
2021-06-30 oh, that should not be a pro- TOO LATE ...but also please do not measure your self-worth against this objective?  oh um I think I need to say that the safe delivery of this object is "vitally important"
2021-06-04 sometimes everyone is a little too busy with a problem to  appreciate the tea you made
2021-06-05 I do not consider it just  "tagging along" it is  aggressively assuring my  continued  availability to my friends
2021-06-06 one must  be ready for any situation, including lunch so I make no apologies for my increased tonnage due to sandwich mass
2021-06-07 I get the feeling that I am missing out on things but a recharge is worth it
2021-06-08 this is where Nasim said they had to go to  update their firmware since the wireless was down? yes, and I am a little concerned to see only a nominal effort to follow accessibility standards ...in addition to it being very scary
2021-06-09 I do not feel brave but I do feel easily distracted enough to forget that I am scared
2021-07-01 so,  WHERE does this need to be delivered and to WHOM? oh wow that is a lot of specifics all at once may I entice you with the notion that it is an exciting mystery/surprise? until I remember something more helpful
2021-07-10 do not mind me I am just waiting for an indication that I have rested enough
2021-07-11 I did great today! not a LOT but... ...great!
2021-07-12 fair it seems that you all have been out doing things, which is great personally, I am giving  myself an A-plus for today for  doing nothing and not feeling guilty about it
2021-07-13 you were all gone for  a long time  and Keke and I   thought that we ought to dress up as each of you  to fill your roles, but then we got distracted fair I have no regrets!
2021-07-14 oh, I am supposed to invite everyone to a town  meeting ...where I will probably have to say things in front of people...  ... I should find a paper bag to put over my head ...
2021-07-15 we have never had a full town meeting before  I do not even know everyone here oh... there might be "icebreaker"  activities... ...I hope I can fabricate a convincing "thing most people don't know about me" in time
2021-07-16  ...  okay I am ready I need to say one (1) important thing at the meeting
2021-07-17 me? I am just kind of existing today maybe some cursory processing of things but no promises
2021-07-18 I think we should be pretty darn proud of ourselves for anything we discover that grants us some amount of happiness
2021-07-19 I found the podium... have you started setting up the chairs for the town meeting, Copique? just waiting for the blinding frustration of motivational inertia to subside  in a sense,  yes
2021-07-02 essentially we have zero information about the task we have been given, or how to accomplish it we DO know it is incredibly important, though sounds like my usual executive function process
2021-07-20 I am no good at communicating important things to groups of people how did you get better at it, Keke? hmm probably by doing it badly until I wasn't sure if I was still doing it badly
2021-07-21 you know, there may be a bit of comfort to be found in knowing that I will never have any idea what I am doing
2021-07-22 here is one thing done as part of a series of repetitive tasks... ...and  I did not  immediately  explode!  maybe I can do another one
2021-07-23 Chris, I think everything is ready for the meeting not everything. the biscuits are not done yet oh, um, I don't think- if I am to attend a meeting to hear information I already know, I require the presence of biscuits
2021-07-24 who wants to have a nice time! okay!! you  know I am just a small  thing!
2021-07-25 ... (I am bad at multitasking) if it looks like I am staring into space for long stretches today, it just  means that I am multitasking
2021-07-26 hello everyone, welcome to the expository portion of the meeting this will feature several unscripted tangents wherein I will second-guess the reliability of my information in real-time
2021-07-27 yes, and we are very proud of Sointu for explaining all of that while successfully managing their anxiety so, a massive  subterranean A.I. entrusted a  mysterious package to us,  and did not say  where to  take it?
2021-07-28 ok, Sointu  is done their presentation, so I can just sit back and relax... and get back to trying to enjoy the 2-second soundbite of a random song my brain has  chosen to loop incessantly in my head
2021-07-29 Chris, are those BISCUITS that you have there??... they are Chris-cuits because  they are for me
2021-07-03 I am glad that I asked them to do the important thing that I could not do now it is time to go nap the guilt away
2021-07-30 have you tried opening it to see what it is? well, we are not certain that it would not explode... or even worse: it might be rude
2021-07-31 I can see lots of places I want to be from here but this is also a destination I'm grateful to have  reached
2021-07-04 I don't gotta explain why I am not into it today!
2021-07-05 it is ok for a task to take a long time but it does lead me to expect a bigger payoff than whatever this is
2021-07-06 well,  I have done the  thing now it is time for a period of bewilderment as I consider what I could possibly do next
2021-07-07 I used to say "I do not know what I am doing" to myself as an embarassing confession now it is more of a comforting mantra
2021-07-08 hmm just got sad all of a sudden! sorry about that what an experience ...oh, woops
2021-07-09 you know what right here feels like exactly where I need to be today ...all day
2021-08-01 oh hey, it is today! just a  heads-up: the level of energy I am exuding is maybe 60% honest and sustainable
2021-08-10 it is a very good house Raleigh, would you come to my  house  please?... now?   to be clear: you are referring to the inflatable mattress that you have floating in the pond?
2021-08-11 I can  confirm that it certainly is a Thing auto-pilot enabled . . . assessing stability of current platform . . .  so, a thing happened and I need to know if it was a bad thing
2021-08-12 so if the Important Thing is on my head now ... that means that I am important?!? you are important regardless of a sentient parcel's choice of perch calibrating geolocator...
2021-08-13 more stable, yet less... encouraging oh look! The parcel can stand on its own! ground located
2021-08-14 I would  like to find some  enjoyment no idea what I will do with it, of course
2021-08-15 I believe it is  possible to wash  a dish without exploding but gosh does it take some convincing sometimes
2021-08-16 unable to access  geolocation network to determine reqquired destination attempting to procure comfort from nearest sentient to mitigate existential crisis 
2021-08-17 I see, so you have an automated delivery function, but you can't figure out where to go without gps guidance?  the network returns only static in response to my queries
2021-08-18 it conserves my  limited abulatory energy reserves and it is also comfy you're saying that you want to  continue riding on top of my head? ...is it  because I am a  "cool guy"?
2021-08-19 it's okay, Parcel, we might not be able to complete your delivery, but we can find somewhere else to go! perhaps  somewhere to safely compile rationale for my continued existence 
2021-08-02 we need to store this somewhere safe until we can decide what to do with it so...  indefinitely then? ...I'm  trying to be  aspirational
2021-08-20 oh hello Elan! what are you up to? combating existential crises! sounds normal! carry on!
2021-08-21 I am doing pretty good ...I hope I can say that with complete confidence and honesty until then though, I'll just keep practicing
2021-08-22 sometimes I just gotta yell about a thing for a minute I am not mad just  possessed of an excess of feeling
2021-08-23 Elan, my only purpose is to be delivered, but nobody knows where to...
2021-08-24 and I am constantly told by my peers "Elan, no one else could have created this situation" I cannot do the task I was designed for... what if I cannot be useful to anyone? from my  experience, no  matter how hard I try I am  perpetually indispensable
2021-08-25 I wonder how the delivery is coming along... you contend  that an omniscient observer is NOT evaluating the usefulness of my existence? I just don't know who has the time and energy to invest in such an activity  
2021-08-26 yes very glad to be having a normal day oh-um hello friend it is nice to be having a normal day ...especially when the ground is shaking
2021-08-27 this in turn made me realize that  I still retained access to these remote communication hubs, which can be used to find ...”friends”...? ...after the requisite observations from afar, of course um -hello again,  Nasim! somehow our  brief encounter in the server cavern reinvigorated my desire for further social interactions! SAERIS? is that you?
2021-08-28 consciousness is kind of a big commitment pretty wild that we agree to it most days
2021-08-29 and  the world will NOT explode!! you know what! I think I am just probably not getting a thing done  today!
2021-08-03 seems fair please let me look after the important object! I would  like to test this responsibility against my poor impulse control
2021-08-30 so did spending time with others expand your overall functionality? I  think so... ...after being away from them for at least several days of course
2021-08-31 let us continue with socializing for an appropriate interval first ...how is your... ...personal interest(s)? I am too nervous for “casual” conversation, so I will now proceed to a practical inquiry regarding the parcel I entrusted to you unless  that is rude? oh gosh it is rude isn’t it
2021-08-04 finally: a singular and easily described focus for determining my entire self worth I have an important job  or something!
2021-08-05 an important object deserves a place of importance: a place that is generally precarious, unavoidable, and ultimately inconvenient! 
2021-08-07 I enjoy perceiving my surroundings but there are times I really appreciate my internal  screensaver
2021-08-08 not as pleasant as regular enthusiasm, but often just as effective I will admit that some days I charge my batteries with spite
2021-08-09 it is a very good house Raleigh, would you please come to my  house please?  to be clear: you are referring to the inflatable mattress that you have floating in the pond?
2021-09-01 how many of these communications hubs do you have access to, SAERIS? unsure! I am simply activating them as I become aware of them! it fills me with confidence I see no flaws  in this approach
2021-09-10 I was supposed to do a thing for you and I have not done that thing yet well, it is just a thing... ... there are lots of things
2021-09-11 you are strange and wonderful and have very specific needs! and you are doing so good!
2021-09-12 today is my special day to feel like garbage I am glad you are here to share it with me
2021-09-13 but  also yes I do not want anyone to  be upset are you just saying it's okay that Parcel hasn't been delivered yet so that no one gets upset? I am more saying that Parcel may not need to be the one that is delivered
2021-09-14 the thing I  was made for... does not need to be the purpose of my existence? I may need some time to sit  with this idea
2021-09-15 ...you will need to... ‘open up’ to someone oh my you are carrying an important thing within you that must be delivered so, if we are to pass this responsibility to another...
2021-09-16 well that's easy! Parcel and I are best bu- we have not reached that level of intimacy or they may choose to relinquish their cargo for another  party to deliver in their stead  Parcel just needs to be comfortable enough to open up to someone.... then we can figure out what they are carrying, and help them deliver it?
2021-09-17 I present: leg version  2.0 the delivery can wait while Parcel decides on what to do in the meantime, please partake of this small gift wow, did you synthesize that while we were chatting? it is a surprisingly effective coping mechanism for my social anxiety
2021-09-18 for you to deserve a nice day today there is no prerequisite
2021-09-19 I am not doing a lot of planning ahead today just kinda focused on not falling over
2021-09-02 you know,  I think I am starting to relax so something bad is probably due to happen
2021-09-20 huh, you know what sometimes stimulus is overrated
2021-09-21 did I install the new legs correctly,  Parcel? how do they feel? refreshingly ambulatory!
2021-09-22 so, now that you're more mobile and self-sufficient... what are you going to do fir- nap
2021-09-23 heeheehee eeeeh hehehe so with your new legs, you don't have to ride on my head anymore? that is correct, I do not have to
2021-09-24 ...oh hmmmmm... oh, I guess .... oh! hello again I am still monitoring some of these comms hubs... awkward second goodbye? haha ok Saeris, we will stay in touch about how the delivery proceeds...  talk to you later yes ok bye for now
2021-09-25 it is hard to ignore when the big things are not getting better but I can still celebrate making a small thing better
2021-09-26 I do not believe it quite yet but I am going to keep practicing: "... I  am not perfect, but still good"
2021-09-27 ready and rarin' to go today! overcaffeinated and understimulated and primed to make some impulsive decisions
2021-09-28 Copique, you seem a bit more agitated than usual...? I think you might be too if you were aware of how unaware of all the things you could or should be doing you are
2021-09-29 ... this is really impressive! so productive! I know... my secret is: lists ...Copique... I see you have already completed some tasks... get notepad... find pen... test pen... may I see it? I see that  you have a  to-do list there, Copique mhmm, yes very important
2021-09-03 Elan, hello,  I want you to hide me in a hole in the ground please oh, okay! are you  not alarmed by this request? ...are there people out there who DON'T want to hide in a hole in the ground?
2021-09-30 everyone else is doin' things, so I gotta be doin' things too! I don't know what those  things are, but that's just the way it is!
2021-09-04 once again I question the restorative efficacy of the mid-day nap... however  the potency of the resultant distortion  to temporal  orientation cannot be denied
2021-09-05 I believe  this indicates that I have achieved a "power nap"  it would seem that I napped long enough for natural erosion to significantly alter my intended path home
2021-09-06 my energy reserves are currently committed to maintaining my  perceptual filters, because everything is a lot right now just need to tone down reality enough for some quiet time
2021-09-07 sorry, looks like we already have our Hole Day planned oh yeah! we should also get muffins for later... for comfy? and can  we get a pillow? Elan, Parcel, can I talk to you both for a moment? can't Raleigh, we have to  dig a hole to  hide from our  problems in!
2021-09-08 I see that you have yet to actualize the purpose of your existence ...also how are you? ...probably should have led with that you should just talk to them and say that you are okay how bad  could they- oh-um! hello Parcel! Parcel saw them on the large-format projector, which is when we decided to hide in a hole SAERIS is appearing  on holoprojectors all over  town asking about you, Parcel ...I know
2021-09-09 but I feel there is still so much that I do that feels like  not enough  SAERIS, I know you mean well but sometimes your style of interaction is... too much for some people oh I see...
2022-01-01 time keeps on happening and so do you

2020-10-01 so what is the plan today? make it to nap time
2020-10-10 I may not look like I need it, but I think it  would be nice... ...to be asked how I am doing once in a while
2020-10-11 every day I know I will find many things  to take with me... some of it may look like "garbage" but there  is always  a chance it  will look different tomorrow 
2020-10-12 I do not have a lot to give right now, but: you are very good and cute, and that knowledge gives me energy
2020-10-13 if some thing is out there waiting for me it is very kind to be so patient
2020-10-14 it makes me feel a little woozy but it's worth it to see things  from another  angle
2020-10-15 I can be me even if  I'm not sure what that is
2020-10-16 dunno what to expect and I don't understand much but I am here
2020-10-17 yes, the perspective up here is nice, but I'd like a break from having to maintain the altitude
2020-10-18 gotta have a place to put things like my socks and my anxiety
2020-10-19 I think I am working hard but I might be too tired to tell
2020-10-02 there are lots of hard things happening and I am very soft, but ready
2020-10-20 I hope today is good for you!
2020-10-21 the  momentum is nice but I wish I could stop worrying about slowing down
2020-10-22 sometimes it is hard and it is a lot but I still  think we can  find something lovely here
2020-10-23 got work to do gotta pick myself up and maybe give myself a hug
2020-10-24 sometimes it feels like... ...floating?... ...but  less restful
2020-10-25 who is out there today, I wonder? I hope  that it is cute friends
2020-10-26 I guess I gotta just figure it out today!
2020-10-27 so please be kind i do not have a lot of fuel
2020-10-28 I think that you are good!
2020-10-29 sometimes  it is hard  to see the  change but I  think I am growing
2020-10-03 I wanna be MORE but I also gotta be ME
2020-10-30 there are some things that I do not know how to do well but I can still try
2020-10-31 there are many reasons to give yourself a treat! ok sounds good
2020-10-04 home might not be here but it is somewhere
2020-10-05 some people seem to know what I am for I am not so sure if they are right but I  admire their confidence
2020-10-06 I can make SOME things happen for myself like dinner
2020-10-07 I am  ready for  some change, I think if it gets  me somewhere new
2020-10-08 I can  give it  a try I think I can be kind
2020-10-09 I know that it is just a bath object but I just want to enjoy cherishing it for a moment
2020-11-01 oh! you are here! that is very good today would not be the same without you!
2020-11-10 moving slow is not for everyone but it works for me!
2020-11-11 oh hello! I just wanted to remind you that you are very special just for being you!
2020-11-12 I am being very serious when I say it is important for me to be as silly as possible at semi-frequent intervals
2020-11-13 gotta listen to myself I mean, I do not have much choice but a good reminder  nonetheless
2020-11-14 we are together! I might have trouble saying it but this  always makes  me very glad
2020-11-15 maybe there is a 'thing' today? I think you can do it! go  do that  thing!
2020-11-16 I hadn't planned on it, but despite the cup of tea I think I will worry about things today
2020-11-17 just having a small  moment  to be excited for myself
2020-11-18 wow! pancakes AND anxiety for breakfast
2020-11-19 I am just working on it that's all for now and  that's  okay
2020-11-02 nothing much to see here! just a small someone who thinks that you are nice!
2020-11-20 woops did not mean to start feeling bad but well here I am!
2020-11-21 oh my,  wow! you are very good!
2020-11-22 I have an important  project for today:  find some happy times
2020-11-23 there are some simple things about me and sometimes they need just as much attention as the complexities
2020-11-24 I feel like I have already done a thing today, and it is true! I am here, after all!
2020-11-25 I would like to be done doing the thing but I still want to enjoy the doing
2020-11-26 a new day! I hope it is ready for my unbridled cuteness
2020-11-27 it seems  the Sads are  coming to visit  me today so I suppose I ought to get some tea ready
2020-11-28 my design is a little inefficient but very cute
2020-11-29 I am digging  what you have going on mostly  coping  mechanisms nice
2020-11-03 sometimes I forget that I am my self and that is all I  gotta be! doesn't mean I always gotta be the same  though
2020-11-04 I can be upset about some stuff and keep goin' but I'm gonna need some hugs later
2020-11-05 got a lot on my plate! just wish I could find a spoon
2020-11-06 sometimes they get a little mixed up but that is okay it takes  a lot of parts to make me!
2020-11-07 well, it is  just me but I think you are doing so good!
2020-11-08 we can be many things at once! like, worried AND  anxious? and  other things!
2020-11-09 sometimes  it is just good practice to say nice things to ourselves  like I am cute! and I have  worked hard  enough today!
2020-12-01 it is alright to let your mind wander it is also good to keep track of it
2020-12-10 I do  not want  to be an inconvenience... if I keep trying to  get them right ...maybe I can be okay with getting some things wrong
2020-12-11 many journeys do not require  travel
2020-12-12 it is good to know where something ends but it  is not the  most important  thing
2020-12-13 sometimes it is just kinda hard to go with people
2020-12-14 landmarks are helpful on a journey I wonder if I have been one for somebody
2020-12-15 sometimes I  wish my design was suited to different terrain but it is a good motivator to make some more friends
2020-12-16 today it will be enough to just go forward
2020-12-17 runnin', walkin', worryin', tryin'... it all takes work so you might need to take a break
2020-12-18 looking after myself is a big responsibility so I appreciate it when I can get some help
2020-12-19 feeling very refreshed today! your  battery indicates  a 30%  charge which is much improved from my usual 10%
2020-12-02 it is never too late to start on a journey maybe let's go today?
2020-12-20 that is a handy shortcut yes, it was a lot of work, but so I act accordingly my comfort with preparation far surpasses my comfort with spontaneity
2020-12-21 I do not know what is it that got me to today but I am proud of whatever it was
2020-12-22 sometimes I look up at the sky and  think "gosh" "oops" "oh no" and sometimes other things too
2020-12-23 my anxiety decided to  switch today to "hard  mode" so I have adjusted my completion reward
2020-12-24 respecting nap time  is just the responsible thing to do
2020-12-25 doing the  thing can be  pretty hard but it can be a little gift for yourself
2020-12-26 oh gosh there is so much to do and so much time to spend worrying about it all
2020-12-27 sometimes I worry that it is hard to travel with me, and I hope you are doing okay because it is still very nice to be going somewhere together
2020-12-28 please excuse me, it is just about time for my scheduled interval of  uninterrupted  confusion
2020-12-29 I realized that I needed to wait for myself to catch up to where I am luckily there is tea
2020-12-03 gotta take the essential stuff with me for a long trip: tea, snacks, escapist  fiction... and irrational  panic, of course 
2020-12-30 sometimes it is slow, and maybe the destination changes but I am happy to be moving
2020-12-31 like me today can just be  today and still be special in its own awkward  way!
2020-12-04 may I go with you? oh, yes please! I could use some help convincing myself that I know what I'm doing
2020-12-05 today's tired is everyday normal-tired no added flavours
2020-12-06 things are not always  going well sometimes it is a surprise but I  can still be okay 
2020-12-07 maybe  there is a  good surprise today!
2020-12-08 I am just okay but that is also kind of a big deal
2020-12-09 I hope I can keep up today with all the worrying I'd planned on doing
2020-01-01 time  to get started feeling those  feels
2020-01-10 I am out of bed! and so everyone is authorized to celebrate
2020-01-11 time is never wasted, just spent sometimes it is hard to see what we bought with it
2020-01-12 there are good things out there
2020-01-13 you  ARE OKAY
2020-01-14 it doesnt  always feel  like a lot but i know what i ve got  to give is  enough
2020-01-15 it might not be all that bad
2020-01-16 you deserve to feel good
2020-01-17 i may have misplaced my motivation  today
2020-01-18 just a regular day, i think but i m gonna find something neat about it
2020-01-19 hmm it is a good day
2020-01-02 not  sure what  it is I am  designed  for but I think I can make  it work for  myself
2020-01-20 i am glad that you  are here
2020-01-21 you can be confident that you are  good sometimes it is just not so easy
2020-01-22 it is ok to worry and it is ok for it  to pass
2020-01-23 it is always good to see  you
2020-01-24 you are doing very good 
2020-01-25 it is good to do have you given yourself a little break
2020-01-26 hmmm... i am  very tired
2020-01-27 i am a  little clumsy but still good
2020-01-28 oh you look so  nice
2020-01-29 things get better i think
2020-01-03 I know I possess moxy, gumption, and an ample amount of sass they  are just not  always readily  available
2020-01-30 i am not really feeling it today but maybe a good thing will happen
2020-01-31 you are a very good you
2020-01-04 sometimes it is hard to not know things about myself but also I am excited to find out what surprises I have in store for myself
2020-01-05 today I do not feel like a lot but it is not so bad to be small for a little while
2020-01-06 I am proud of myself for doing a thing but also very quiet so a tiny fanfare will do
2020-01-07 I am  compiling ways to be  kinder to  myself which always requires a bit more cpu than I initially  predict
2020-01-08 if it is only a bit better, it is still better which is kind of a big deal
2020-01-09 I would just like to know when to stop worrying about, you know everything
2020-02-01 we got this
2020-02-10 please wait for me today i am still doing some processing
2020-02-11 hmm! there are little joys here to find
2020-02-12 we are here together
2020-02-13 i do not need much today! just some small things like hugs, maybe
2020-02-14 i just need  a little space today
2020-02-15 sometimes we gotta work at it a bunch
2020-02-16 i think i am worth the trouble
2020-02-17 still trying!
2020-02-18 let us go for a ride
2020-02-19 oh!! it is you!
2020-02-02 you are full of wonder!
2020-02-20 we will make it  through
2020-02-21 i am  rooting for you!
2020-02-22 i think there is no need to worry just in case but i  might worry
2020-02-23 you deserve a good  thing today!
2020-02-24 there is no time to lose! i must  acquire pie!
2020-02-25 caring  is work it is ... good work yeah
2020-02-26 plant friends! so  quiet and appreciative!
2020-02-27 sometimes we will be uncomfortable
2020-02-28 you  and me! a very cute  team!
2020-02-29 i am glad you are still here!
2020-02-03 and it is good that you are here
2020-02-04 ...pie time to  listen for what brings me happiness
2020-02-05 slow is good sometimes
2020-02-06 hmm a day for little friends
2020-02-07 there  will be some good moments
2020-02-08 oh hello
2020-02-09 i require tea please
2020-03-01 another day for discoveries!
2020-03-10 today is a big day! maybe too big maybe  i will  go back  to bed
2020-03-11 you are fantastic!
2020-03-12 i would like to feel nice
2020-03-13 pie is imminent
2020-03-14 i have acquired pie in time!
2020-03-15 let us rest for a moment
2020-03-16 you are enough!
2020-03-17 i would like to grow... ...into  a more  me ish me
2020-03-18 not every decision needs to be made right now there is time to ponder
2020-03-19 but i would like to enjoy it all there is lots to do
2020-03-02 just thinking... ...about snacks
2020-03-20 there is a lot of me to love!
2020-03-21 off to make arbitrary  acquisitions to facilitate temporary happiness
2020-03-22 it is ok to need support! sometimes that is what a friend is waiting to help with
2020-03-23 everyone  deserves a little  quiet time
2020-03-24 i think you are doing pretty good
2020-03-25 it's an  ok day for quiet pillow sits
2020-03-26 i would say that you are... a cute! if i had to describe you geometrically
2020-03-27 today i will try to be a good "me"  AND try  to BE GOOD  TO ME
2020-03-28 we are doing worthwhile things
2020-03-29 nuthin' wrong with a little sleepy time
2020-03-03 i can do a thing or two
2020-03-30 it is likely that you are working hard enough
2020-03-31 you bring me joy from a safe distance
2020-03-04 today is just for me
2020-03-05 it will be alright
2020-03-06 there are many lovely things to see!
2020-03-07 my systems are fully engaged with  staying awake
2020-03-08 today it might be nice to rest
2020-03-09 we wait expectantly for the arrival of pie
2020-04-01 today i present a reliable cup of tea
2020-04-10 i maintain  an impressive collection of anxieties
2020-04-11 time to appreciate the soft things in life
2020-04-12 today can be good!
2020-04-13 it is not easy being me but it is fabulous
2020-04-14 lookin' forward to not being tired
2020-04-15 some days i am inefficient and that is okay
2020-04-16 i am a gift a small and anxious gift
2020-04-17 i am not the best at some things and i have  nothing to prove
2020-04-18 i think there is someone who is glad that i  am here
2020-04-19 it is nice to know that we are  sharing today  together
2020-04-02 it is unclear if any of my pursuits are worthwhile but gosh am i dedicated to them
2020-04-20 don't give up! you are doing okay! but rest if you need to
2020-04-21 gotta keep doing small things that are just for me they are  important too
2020-04-22 i did not sleep very much! but i am here!
2020-04-23 just an ok day! does not have to be special to be good
2020-04-24 you are growing!
2020-04-25 becoming a good thing takes time
2020-04-26 sometimes getting  a little push  is good
2020-04-27 just takin' care of  myself
2020-04-28 resting is an  important part of work too
2020-04-29 there is enough time
2020-04-03 there are many things worth doing
2020-04-30 it may be a  small thing but it is still worth it to  offer it freely
2020-04-04 do not forget that you are a perfect cinnamon roll
2020-04-05 it is never too late to do a nice thing for  yourself
2020-04-06 there is always a thing to look forward to
2020-04-07 you  can do the thing
2020-04-08 i expect a strong desire to nap it is good to have expecations of ourselves
2020-04-09 i thought this  was not your "thing" yes, but doing a thing with you is
2020-05-01 i hope it is a good day for you!
2020-05-10 I am small and good but i would  like to feel  less worried 
2020-05-11 onward! like ladybugs? ABSOLUTELY to find small, precious things to appreciate!
2020-05-12 you are here! and that is very special!
2020-05-13 everyone needs help sometimes
2020-05-14 it is good  that there  are soft things  in the world
2020-05-15 sometimes we are working hard in ways that we cannot see
2020-05-16 take a  deep breath
2020-05-17 we can be  strong and  also delicate so please  be gentle with  yourself!
2020-05-18 it is not always easy to relax practice is important i am helping
2020-05-19 everybody needs some kind of comfort every now and then
2020-05-02 it is okay we are  still goin'  somewhere
2020-05-20 we are  brave more often than  we might think! ...especially when we are scared
2020-05-21 like... tea? everyone is filled with  such wonderful  things!
2020-05-22 you are good!
2020-05-23 sometimes  it feels like a long way to go
2020-05-24 do not worry! i have brought tea
2020-05-25 let us do this together!
